id,statecode,state,county,zipcode,city,latitude,longitude,pop,region
26846,MO,MO,IRON,65566,VIBURNUM,37.71,-91.12,726,
26847,MO,MO,MARIES,65582,VIENNA,38.18,-91.94,1725,
26848,MO,MO,MARIES,65580,VICHY,38.11,-91.76,665,
26849,MO,MO,PULASKI,65583,WAYNESVILLE,37.82,-92.21,9896,
26850,MO,MO,PULASKI,65584,SAINT ROBERT,37.83,-92.12,7417,
26851,MO,MO,OREGON,65588,WINONA,37,-91.33,1865,
26852,MO,MO,SHANNON,65588,WINONA,37,-91.33,1865,
26853,MO,MO,DALLAS,65590,LONG LANE,37.61,-92.9,1065,
26854,MO,MO,TEXAS,65589,YUKON,37.27,-91.84,0,
26855,MO,MO,CRAWFORD,65586,WESCO,37.85,-91.35,0,
26856,MO,MO,CAMDEN,65591,MONTREAL,37.96,-92.59,1020,
26857,MO,MO,CEDAR,65601,ALDRICH,37.54,-93.55,653,
26858,MO,MO,DADE,65601,ALDRICH,37.54,-93.55,653,
26859,MO,MO,POLK,65601,ALDRICH,37.54,-93.55,653,
26860,MO,MO,DADE,65603,ARCOLA,37.54,-93.87,0,
26861,MO,MO,DADE,65604,ASH GROVE,37.31,-93.58,2992,
26862,MO,MO,GREENE,65604,ASH GROVE,37.31,-93.58,2992,
26863,MO,MO,LAWRENCE,65604,ASH GROVE,37.31,-93.58,2992,
26864,MO,MO,CEDAR,65607,CAPLINGER MILLS,37.79,-93.8,0,
26865,MO,MO,OREGON,65606,ALTON,36.69,-91.39,2361,
26866,MO,MO,DOUGLAS,65608,AVA,36.95,-92.66,7090,
26867,MO,MO,BARRY,65605,AURORA,36.96,-93.72,9165,
26868,MO,MO,OZARK,65608,AVA,36.95,-92.66,7090,
26869,MO,MO,LAWRENCE,65605,AURORA,36.96,-93.72,9165,
26870,MO,MO,TANEY,65608,AVA,36.95,-92.66,7090,
26871,MO,MO,STONE,65605,AURORA,36.96,-93.72,9165,
26872,MO,MO,CHRISTIAN,65610,BILLINGS,37.06,-93.55,4051,
26873,MO,MO,STONE,65611,BLUE EYE,36.49,-93.39,1662,
26874,MO,MO,GREENE,65610,BILLINGS,37.06,-93.55,4051,
26875,MO,MO,LAWRENCE,65610,BILLINGS,37.06,-93.55,4051,
26876,MO,MO,TANEY,65611,BLUE EYE,36.49,-93.39,1662,
26877,MO,MO,STONE,65610,BILLINGS,37.06,-93.55,4051,
26878,MO,MO,HOWELL,65609,BAKERSFIELD,36.52,-92.14,622,
26879,MO,MO,OZARK,65609,BAKERSFIELD,36.52,-92.14,622,
26880,MO,MO,GREENE,65612,BOIS D ARC,37.21,-93.55,1091,
26881,MO,MO,LAWRENCE,65612,BOIS D ARC,37.21,-93.55,1091,
26882,MO,MO,POLK,65613,BOLIVAR,37.6,-93.41,12190,
26883,MO,MO,CHRISTIAN,65614,BRADLEYVILLE,36.78,-92.9,0,
26884,MO,MO,TANEY,65614,BRADLEYVILLE,36.78,-92.9,0,
26885,MO,MO,STONE,65616,BRANSON,36.64,-93.24,17207,
26886,MO,MO,TANEY,65615,BRANSON,36.64,-93.24,1517,
26887,MO,MO,TANEY,65616,BRANSON,36.64,-93.24,17207,
26888,MO,MO,OZARK,65618,BRIXEY,36.75,-92.4,0,
26889,MO,MO,POLK,65617,BRIGHTON,37.45,-93.34,1369,
26890,MO,MO,CHRISTIAN,65620,BRUNER,37.01,-92.98,0,
26891,MO,MO,DOUGLAS,65620,BRUNER,37.01,-92.98,0,
26892,MO,MO,CHRISTIAN,65619,BROOKLINE,37.12,-93.39,6066,
26893,MO,MO,GREENE,65619,BROOKLINE,37.12,-93.39,6066,
26894,MO,MO,BARRY,65623,BUTTERFIELD,36.74,-93.9,0,
26895,MO,MO,DALLAS,65622,BUFFALO,37.64,-93.09,6597,
26896,MO,MO,POLK,65622,BUFFALO,37.64,-93.09,6597,
26897,MO,MO,BARRY,65624,CAPE FAIR,36.72,-93.51,1314,
26898,MO,MO,CHRISTIAN,65624,CAPE FAIR,36.72,-93.51,1314,
26899,MO,MO,STONE,65624,CAPE FAIR,36.72,-93.51,1314,
26900,MO,MO,TANEY,65627,CEDARCREEK,36.56,-92.99,0,
26901,MO,MO,CHRISTIAN,65629,CHADWICK,36.92,-93.05,497,
26902,MO,MO,DOUGLAS,65629,CHADWICK,36.92,-93.05,497,
26903,MO,MO,HOWELL,65626,CAULFIELD,36.61,-92.1,1229,
26904,MO,MO,OZARK,65626,CAULFIELD,36.61,-92.1,1229,
26905,MO,MO,CHRISTIAN,65630,CHESTNUTRIDGE,36.83,-93.25,0,
26906,MO,MO,BARRY,65625,CASSVILLE,36.67,-93.86,6392,
26907,MO,MO,BARRY,65633,CRANE,36.9,-93.57,3009,
26908,MO,MO,STONE,65633,CRANE,36.9,-93.57,3009,
26909,MO,MO,CHRISTIAN,65631,CLEVER,37.02,-93.47,3669,
26910,MO,MO,DALLAS,65632,CONWAY,37.5,-92.82,2260,
26911,MO,MO,STONE,65631,CLEVER,37.02,-93.47,3669,
26912,MO,MO,LACLEDE,65632,CONWAY,37.5,-92.82,2260,
26913,MO,MO,WEBSTER,65632,CONWAY,37.5,-92.82,2260,
26914,MO,MO,DADE,65635,DADEVILLE,37.47,-93.67,0,
26915,MO,MO,WEBSTER,65636,DIGGINS,37.17,-92.85,0,
26916,MO,MO,DOUGLAS,65637,DORA,36.77,-92.21,805,
26917,MO,MO,HOWELL,65637,DORA,36.77,-92.21,805,
26918,MO,MO,OZARK,65637,DORA,36.77,-92.21,805,
26919,MO,MO,DOUGLAS,65638,DRURY,36.92,-92.32,0,
26920,MO,MO,OZARK,65638,DRURY,36.92,-92.32,0,
26921,MO,MO,BENTON,65634,CROSS TIMBERS,38.02,-93.22,522,
26922,MO,MO,CAMDEN,65634,CROSS TIMBERS,38.02,-93.22,522,
26923,MO,MO,HICKORY,65634,CROSS TIMBERS,38.02,-93.22,522,
26924,MO,MO,BARRY,65641,EAGLE ROCK,36.54,-93.75,929,
26925,MO,MO,CEDAR,65640,DUNNEGAN,37.7,-93.57,600,
26926,MO,MO,POLK,65640,DUNNEGAN,37.7,-93.57,600,
26927,MO,MO,DALLAS,65644,ELKLAND,37.44,-93.03,2114,
26928,MO,MO,WEBSTER,65644,ELKLAND,37.44,-93.03,2114,
26929,MO,MO,BARRY,65647,EXETER,36.67,-93.93,1672,
26930,MO,MO,POLK,65645,EUDORA,37.48,-93.53,0,
26931,MO,MO,CEDAR,65649,FAIR PLAY,37.63,-93.57,1209,
26932,MO,MO,POLK,65649,FAIR PLAY,37.63,-93.57,1209,
26933,MO,MO,DADE,65646,EVERTON,37.34,-93.7,1513,
26934,MO,MO,DALLAS,65648,FAIR GROVE,37.38,-93.15,4465,
26935,MO,MO,LAWRENCE,65646,EVERTON,37.34,-93.7,1513,
26936,MO,MO,GREENE,65648,FAIR GROVE,37.38,-93.15,4465,
26937,MO,MO,POLK,65648,FAIR GROVE,37.38,-93.15,4465,
26938,MO,MO,WEBSTER,65648,FAIR GROVE,37.38,-93.15,4465,
26939,MO,MO,HICKORY,65650,FLEMINGTON,37.8,-93.49,943,
26940,MO,MO,CHRISTIAN,65653,FORSYTH,36.68,-93.1,4465,
26941,MO,MO,POLK,65650,FLEMINGTON,37.8,-93.49,943,
26942,MO,MO,TANEY,65653,FORSYTH,36.68,-93.1,4465,
26943,MO,MO,CHRISTIAN,65652,FORDLAND,37.15,-92.94,2732,
26944,MO,MO,DOUGLAS,65652,FORDLAND,37.15,-92.94,2732,
26945,MO,MO,WEBSTER,65652,FORDLAND,37.15,-92.94,2732,
26946,MO,MO,LAWRENCE,65654,FREISTATT,37.02,-93.89,0,
26947,MO,MO,BARRY,65656,GALENA,36.8,-93.47,3639,
26948,MO,MO,CHRISTIAN,65656,GALENA,36.8,-93.47,3639,
26949,MO,MO,STONE,65656,GALENA,36.8,-93.47,3639,
26950,MO,MO,CHRISTIAN,65657,GARRISON,36.83,-93.01,0,
26951,MO,MO,OZARK,65655,GAINESVILLE,36.6,-92.42,2279,
26952,MO,MO,TANEY,65657,GARRISON,36.83,-93.01,0,
26953,MO,MO,BARRY,65658,GOLDEN,36.52,-93.65,871,
26954,MO,MO,WRIGHT,65660,GRAFF,37.31,-92.28,0,
26955,MO,MO,LACLEDE,65662,GROVESPRING,37.39,-92.6,958,
26956,MO,MO,WEBSTER,65662,GROVESPRING,37.39,-92.6,958,
26957,MO,MO,WRIGHT,65662,GROVESPRING,37.39,-92.6,958,
26958,MO,MO,DADE,65661,GREENFIELD,37.41,-93.84,1868,
26959,MO,MO,OZARK,65666,HARDENVILLE,36.58,-92.37,0,
26960,MO,MO,HICKORY,65668,HERMITAGE,37.94,-93.32,1222,
26961,MO,MO,POLK,65663,HALF WAY,37.61,-93.24,1662,
26962,MO,MO,LAWRENCE,65664,HALLTOWN,37.19,-93.62,0,
26963,MO,MO,WRIGHT,65667,HARTVILLE,37.25,-92.51,2215,
26964,MO,MO,TANEY,65673,HOLLISTER,36.61,-93.22,1185,
26965,MO,MO,CHRISTIAN,65669,HIGHLANDVILLE,36.93,-93.28,1899,
26966,MO,MO,STONE,65669,HIGHLANDVILLE,36.93,-93.28,1899,
26967,MO,MO,TANEY,65672,HOLLISTER,36.61,-93.22,5195,
26968,MO,MO,CEDAR,65674,HUMANSVILLE,37.79,-93.57,1798,
26969,MO,MO,HICKORY,65674,HUMANSVILLE,37.79,-93.57,1798,
26970,MO,MO,POLK,65674,HUMANSVILLE,37.79,-93.57,1798,
26971,MO,MO,SAINT CLAIR,65674,HUMANSVILLE,37.79,-93.57,1798,
26972,MO,MO,TANEY,65680,KISSEE MILLS,36.68,-93.04,845,
26973,MO,MO,TANEY,65679,KIRBYVILLE,36.62,-93.16,2016,
26974,MO,MO,STONE,65675,HURLEY,36.93,-93.49,0,
26975,MO,MO,OZARK,65676,ISABELLA,36.58,-92.61,0,
26976,MO,MO,STONE,65681,LAMPE,36.56,-93.43,1764,
26977,MO,MO,BARTON,65682,LOCKWOOD,37.38,-93.95,1546,
26978,MO,MO,CEDAR,65682,LOCKWOOD,37.38,-93.95,1546,
26979,MO,MO,DADE,65682,LOCKWOOD,37.38,-93.95,1546,
26980,MO,MO,LAWRENCE,65682,LOCKWOOD,37.38,-93.95,1546,
26981,MO,MO,DALLAS,65685,LOUISBURG,37.75,-93.13,657,
26982,MO,MO,POLK,65685,LOUISBURG,37.75,-93.13,657,
26983,MO,MO,STONE,65686,KIMBERLING CITY,36.64,-93.42,4050,
26984,MO,MO,HOWELL,65688,BRANDSVILLE,36.65,-91.69,0,
26985,MO,MO,HOWELL,65692,KOSHKONONG,36.59,-91.64,1016,
26986,MO,MO,OREGON,65692,KOSHKONONG,36.59,-91.64,1016,
26987,MO,MO,DOUGLAS,65689,CABOOL,37.12,-92.1,3510,
26988,MO,MO,OREGON,65690,COUCH,36.6,-91.38,0,
26989,MO,MO,HOWELL,65689,CABOOL,37.12,-92.1,3510,
26990,MO,MO,TEXAS,65689,CABOOL,37.12,-92.1,3510,
26991,MO,MO,DOUGLAS,65704,MANSFIELD,37.1,-92.58,2763,
26992,MO,MO,WRIGHT,65704,MANSFIELD,37.1,-92.58,2763,
26993,MO,MO,DOUGLAS,65701,MC CLURG,36.76,-92.81,0,
26994,MO,MO,LAWRENCE,65705,MARIONVILLE,37,-93.63,2945,
26995,MO,MO,STONE,65705,MARIONVILLE,37,-93.63,2945,
26996,MO,MO,POLK,65710,MORRISVILLE,37.48,-93.42,947,
26997,MO,MO,WEBSTER,65706,MARSHFIELD,37.33,-92.91,11534,
26998,MO,MO,BARRY,65708,MONETT,36.92,-93.92,9595,
26999,MO,MO,LAWRENCE,65708,MONETT,36.92,-93.92,9595,
27000,MO,MO,LAWRENCE,65707,MILLER,37.21,-93.84,1770,
27001,MO,MO,LAWRENCE,65712,MOUNT VERNON,37.1,-93.81,6219,
27002,MO,MO,DOUGLAS,65711,MOUNTAIN GROVE,37.13,-92.26,7045,
27003,MO,MO,TEXAS,65711,MOUNTAIN GROVE,37.13,-92.26,7045,
27004,MO,MO,WRIGHT,65711,MOUNTAIN GROVE,37.13,-92.26,7045,
27005,MO,MO,CHRISTIAN,65714,NIXA,37.04,-93.29,24610,
27006,MO,MO,STONE,65714,NIXA,37.04,-93.29,24610,
27007,MO,MO,CHRISTIAN,65720,OLDFIELD,36.97,-93.03,536,
27008,MO,MO,OZARK,65715,NOBLE,36.74,-92.56,0,
27009,MO,MO,WEBSTER,65713,NIANGUA,37.38,-92.82,1808,
27010,MO,MO,WRIGHT,65713,NIANGUA,37.38,-92.82,1808,
27011,MO,MO,DOUGLAS,65720,OLDFIELD,36.97,-93.03,536,
27012,MO,MO,CHRISTIAN,65721,OZARK,37.01,-93.2,22596,
27013,MO,MO,GREENE,65721,OZARK,37.01,-93.2,22596,
27014,MO,MO,DALLAS,65722,PHILLIPSBURG,37.55,-92.78,1493,
27015,MO,MO,LACLEDE,65722,PHILLIPSBURG,37.55,-92.78,1493,
27016,MO,MO,DOUGLAS,65717,NORWOOD,37.1,-92.41,1833,
27017,MO,MO,WRIGHT,65717,NORWOOD,37.1,-92.41,1833,
27018,MO,MO,DOUGLAS,65702,MACOMB,37.1,-92.48,0,
27019,MO,MO,WRIGHT,65702,MACOMB,37.1,-92.48,0,
27020,MO,MO,HICKORY,65724,PITTSBURG,37.83,-93.3,960,
27021,MO,MO,GREENE,65725,PLEASANT HOPE,37.46,-93.27,1961,
27022,MO,MO,CHRISTIAN,65728,PONCE DE LEON,36.87,-93.35,0,
27023,MO,MO,POLK,65725,PLEASANT HOPE,37.46,-93.27,1961,
27024,MO,MO,STONE,65728,PONCE DE LEON,36.87,-93.35,0,
27025,MO,MO,TANEY,65726,POINT LOOKOUT,36.58,-93.23,0,
27026,MO,MO,OZARK,65729,PONTIAC,36.51,-92.6,0,
27027,MO,MO,BARRY,65723,PIERCE CITY,36.94,-94,2885,
27028,MO,MO,LAWRENCE,65723,PIERCE CITY,36.94,-94,2885,
27029,MO,MO,HICKORY,65727,POLK,37.72,-93.29,0,
27030,MO,MO,NEWTON,65723,PIERCE CITY,36.94,-94,2885,
27031,MO,MO,POLK,65727,POLK,37.72,-93.29,0,
27032,MO,MO,MCDONALD,65730,POWELL,36.62,-94.18,0,
27033,MO,MO,DALLAS,65732,PRESTON,37.94,-93.21,701,
27034,MO,MO,HICKORY,65732,PRESTON,37.94,-93.21,701,
27035,MO,MO,STONE,65737,REEDS SPRING,36.75,-93.38,6567,
27036,MO,MO,OZARK,65733,PROTEM,36.52,-92.85,0,
27037,MO,MO,TANEY,65737,REEDS SPRING,36.75,-93.38,6567,
27038,MO,MO,TANEY,65733,PROTEM,36.52,-92.85,0,
27039,MO,MO,BENTON,65735,QUINCY,38,-93.47,0,
27040,MO,MO,HICKORY,65735,QUINCY,38,-93.47,0,
27041,MO,MO,SAINT CLAIR,65735,QUINCY,38,-93.47,0,
27042,MO,MO,CHRISTIAN,65738,REPUBLIC,37.11,-93.47,13596,
27043,MO,MO,GREENE,65738,REPUBLIC,37.11,-93.47,13596,
27044,MO,MO,LAWRENCE,65738,REPUBLIC,37.11,-93.47,13596,
27045,AR,MO,BOONE,65739,RIDGEDALE,36.5,-93.22,1185,
27046,MO,MO,BARRY,65734,PURDY,36.81,-93.92,2559,
27047,MO,MO,TANEY,65731,POWERSITE,36.65,-93.12,0,
27048,MO,MO,TANEY,65739,RIDGEDALE,36.5,-93.22,1185,
27049,MO,MO,TANEY,65740,ROCKAWAY BEACH,36.7,-93.15,2385,
27050,MO,MO,BARRY,65745,SELIGMAN,36.52,-93.93,1847,
27051,MO,MO,OZARK,65741,ROCKBRIDGE,36.78,-92.4,0,
27052,MO,MO,TANEY,65744,RUETER,36.6,-92.86,0,
27053,MO,MO,CHRISTIAN,65742,ROGERSVILLE,37.11,-93.05,9333,
27054,MO,MO,GREENE,65742,ROGERSVILLE,37.11,-93.05,9333,
27055,MO,MO,WEBSTER,65742,ROGERSVILLE,37.11,-93.05,9333,
27056,MO,MO,DOUGLAS,65746,SEYMOUR,37.14,-92.76,5400,
27057,MO,MO,BARRY,65747,SHELL KNOB,36.63,-93.63,2843,
27058,MO,MO,DADE,65752,SOUTH GREENFIELD,37.37,-93.84,0,
27059,MO,MO,WEBSTER,65746,SEYMOUR,37.14,-92.76,5400,
27060,MO,MO,LAWRENCE,65752,SOUTH GREENFIELD,37.37,-93.84,0,
27061,MO,MO,STONE,65747,SHELL KNOB,36.63,-93.63,2843,
27062,MO,MO,WRIGHT,65746,SEYMOUR,37.14,-92.76,5400,
27063,MO,MO,CHRISTIAN,65753,SPARTA,37,-93.08,3764,
27064,MO,MO,DOUGLAS,65753,SPARTA,37,-93.08,3764,
27065,MO,MO,DOUGLAS,65755,SQUIRES,36.85,-92.62,0,
27066,MO,MO,JASPER,65756,STOTTS CITY,37.1,-93.94,529,
27067,MO,MO,OZARK,65755,SQUIRES,36.85,-92.62,0,
27068,MO,MO,LAWRENCE,65756,STOTTS CITY,37.1,-93.94,529,
27069,MO,MO,OZARK,65760,TECUMSEH,36.58,-92.28,491,
27070,AR,MO,MARION,65761,THEODOSIA,36.57,-92.66,961,
27071,MO,MO,OZARK,65761,THEODOSIA,36.57,-92.66,961,
27072,MO,MO,TANEY,65761,THEODOSIA,36.57,-92.66,961,
27073,MO,MO,TANEY,65759,TANEYVILLE,36.73,-93.03,918,
27074,MO,MO,CHRISTIAN,65754,SPOKANE,36.86,-93.29,803,
27075,MO,MO,STONE,65754,SPOKANE,36.86,-93.29,803,
27076,MO,MO,GREENE,65757,STRAFFORD,37.26,-93.11,5818,
27077,MO,MO,WEBSTER,65757,STRAFFORD,37.26,-93.11,5818,
27078,MO,MO,DALLAS,65767,URBANA,37.84,-93.16,1527,
27079,MO,MO,HICKORY,65767,URBANA,37.84,-93.16,1527,
27080,MO,MO,POLK,65767,URBANA,37.84,-93.16,1527,
27081,MO,MO,OZARK,65766,UDALL,36.54,-92.25,0,
27082,MO,MO,BARRY,65769,VERONA,36.96,-93.79,2268,
27083,MO,MO,GREENE,65765,TURNERS,37.18,-93.15,0,
27084,MO,MO,LAWRENCE,65769,VERONA,36.96,-93.79,2268,
27085,MO,MO,DALLAS,65764,TUNAS,37.84,-93.02,878,
27086,MO,MO,DADE,65770,WALNUT GROVE,37.41,-93.54,2475,
27087,MO,MO,OZARK,65762,THORNFIELD,36.7,-92.65,0,
27088,MO,MO,GREENE,65770,WALNUT GROVE,37.41,-93.54,2475,
27089,MO,MO,DOUGLAS,65768,VANZANT,36.96,-92.3,0,
27090,MO,MO,POLK,65770,WALNUT GROVE,37.41,-93.54,2475,
27091,MO,MO,OREGON,65778,MYRTLE,36.5,-91.26,0,
27092,MO,MO,HOWELL,65776,SOUTH FORK,36.62,-91.96,0,
27093,MO,MO,HICKORY,65774,WEAUBLEAU,37.89,-93.54,709,
27094,MO,MO,DOUGLAS,65775,WEST PLAINS,36.74,-91.86,18146,
27095,MO,MO,SAINT CLAIR,65774,WEAUBLEAU,37.89,-93.54,709,
27096,MO,MO,HOWELL,65775,WEST PLAINS,36.74,-91.86,18146,
27097,MO,MO,OREGON,65775,WEST PLAINS,36.74,-91.86,18146,
27098,MO,MO,DOUGLAS,65773,WASOLA,36.79,-92.57,0,
27099,MO,MO,OZARK,65773,WASOLA,36.79,-92.57,0,
27100,MO,MO,HOWELL,65777,MOODY,36.52,-91.98,0,
27101,MO,MO,BARRY,65772,WASHBURN,36.58,-93.96,1638,
27102,MO,MO,TANEY,65771,WALNUT SHADE,36.73,-93.19,999,
27103,MO,MO,MCDONALD,65772,WASHBURN,36.58,-93.96,1638,
27104,MO,MO,BENTON,65779,WHEATLAND,37.94,-93.4,1552,
27105,MO,MO,HICKORY,65779,WHEATLAND,37.94,-93.4,1552,
27106,MO,MO,CAMDEN,65787,ROACH,37.99,-92.83,1301,
27107,MO,MO,CEDAR,65785,STOCKTON,37.69,-93.79,3984,
27108,MO,MO,SAINT CLAIR,65785,STOCKTON,37.69,-93.79,3984,
27109,MO,MO,GREENE,65781,WILLARD,37.29,-93.41,7060,
27110,MO,MO,POLK,65781,WILLARD,37.29,-93.41,7060,
27111,MO,MO,OZARK,65784,ZANONI,36.68,-92.33,0,
27112,MO,MO,DALLAS,65783,WINDYVILLE,37.7,-92.92,0,
27113,MO,MO,HOWELL,65788,PEACE VALLEY,36.87,-91.73,0,
27114,MO,MO,CAMDEN,65786,MACKS CREEK,37.96,-92.97,1587,
27115,MO,MO,OREGON,65788,PEACE VALLEY,36.87,-91.73,0,
27116,MO,MO,DALLAS,65786,MACKS CREEK,37.96,-92.97,1587,
27117,MO,MO,GREENE,65802,SPRINGFIELD,37.19,-93.28,30388,
27118,MO,MO,GREENE,65803,SPRINGFIELD,37.19,-93.28,31813,
27119,MO,MO,GREENE,65801,SPRINGFIELD,37.19,-93.28,2327,
27120,MO,MO,HOWELL,65789,POMONA,36.86,-91.91,1451,
27121,MO,MO,GREENE,65804,SPRINGFIELD,37.19,-93.28,29912,
27122,MO,MO,HOWELL,65793,WILLOW SPRINGS,36.99,-91.96,4622,
27123,MO,MO,OREGON,65791,THAYER,36.52,-91.54,3079,
27124,MO,MO,HOWELL,65790,POTTERSVILLE,36.69,-92.03,604,
27125,MO,MO,OZARK,65790,POTTERSVILLE,36.69,-92.03,604,
27126,MO,MO,GREENE,65805,SPRINGFIELD,37.19,-93.28,0,
27127,MO,MO,GREENE,65808,SPRINGFIELD,37.19,-93.28,793,
27128,MO,MO,GREENE,65810,SPRINGFIELD,37.19,-93.28,17974,
27129,MO,MO,GREENE,65809,SPRINGFIELD,37.19,-93.28,9876,
27130,MO,MO,GREENE,65807,SPRINGFIELD,37.19,-93.28,38062,
27131,MO,MO,GREENE,65806,SPRINGFIELD,37.19,-93.28,4884,
27132,MO,MO,GREENE,65817,SPRINGFIELD,37.19,-93.28,0,
27133,MO,MO,GREENE,65814,SPRINGFIELD,37.19,-93.28,0,
27134,MO,MO,GREENE,65897,SPRINGFIELD,37.19,-93.27,0,
27135,MS,MS,LAFAYETTE,38601,ABBEVILLE,34.5,-89.5,1784,
27136,MO,MO,GREENE,65898,SPRINGFIELD,37.19,-93.28,0,
27137,MS,MS,BENTON,38603,ASHLAND,34.83,-89.17,2203,
27138,MO,MO,GREENE,65890,SPRINGFIELD,37.19,-93.28,0,
27139,MS,MS,TIPPAH,38603,ASHLAND,34.83,-89.17,2203,
27140,MS,MS,TATE,38602,ARKABUTLA,34.7,-90.13,0,
27141,MO,MO,GREENE,65899,SPRINGFIELD,37.19,-93.28,0,
27142,MS,MS,LAFAYETTE,38606,BATESVILLE,34.31,-89.93,12504,
27143,MS,MS,PANOLA,38606,BATESVILLE,34.31,-89.93,12504,
27144,MS,MS,QUITMAN,38606,BATESVILLE,34.31,-89.93,12504,
27145,MS,MS,COAHOMA,38617,COAHOMA,34.36,-90.52,480,
27146,MS,MS,QUITMAN,38617,COAHOMA,34.36,-90.52,480,
27147,MS,MS,COAHOMA,38614,CLARKSDALE,34.2,-90.57,14062,
27148,MS,MS,BENTON,38610,BLUE MOUNTAIN,34.67,-89.02,2435,
27149,MS,MS,LAFAYETTE,38619,COMO,34.51,-89.94,3841,
27150,MS,MS,DESOTO,38611,BYHALIA,34.86,-89.68,13055,
27151,MS,MS,TIPPAH,38610,BLUE MOUNTAIN,34.67,-89.02,2435,
27152,MS,MS,PANOLA,38619,COMO,34.51,-89.94,3841,
27153,MS,MS,MARSHALL,38611,BYHALIA,34.86,-89.68,13055,
27154,MS,MS,QUITMAN,38609,BELEN,34.26,-90.35,0,
27155,MS,MS,UNION,38610,BLUE MOUNTAIN,34.67,-89.02,2435,
27156,MS,MS,TATE,38619,COMO,34.51,-89.94,3841,
27157,MS,MS,TATE,38618,COLDWATER,34.69,-89.97,9294,
27158,MS,MS,PANOLA,38620,COURTLAND,34.24,-89.94,2556,
27159,MS,MS,PANOLA,38621,CRENSHAW,34.5,-90.19,1332,
27160,MS,MS,QUITMAN,38621,CRENSHAW,34.5,-90.19,1332,
27161,MS,MS,TUNICA,38621,CRENSHAW,34.5,-90.19,1332,
27162,MS,MS,TIPPAH,38625,DUMAS,34.63,-88.83,766,
27163,MS,MS,COAHOMA,38626,DUNDEE,34.51,-90.45,960,
